更新時間,yyyymmdd,基金代碼,國內外基金註記,基金規模(台幣/億),基金目前規模區間,基金成立時間,基金成立幾年,基金公司代碼,計價幣別,基金經理人,區域別,基金投資產業分類1,基金投資產業分類2,基金投資產業分類3,aum基金型態別,商品投資屬性,高收益債註記,保本型基金註記,淨值,sharpe,beta,一個月累積報酬率(%),三個月累積報酬率(%),六個月累積報酬率(%),一年累積報酬率(%),三年累積報酬率(%),五年累積報酬率(%),自今年以來報酬率(%),自成立日起報酬率(%),基金評等,熱賣基金註記,投資型態別,cluster
2017-05-26 11:15:00,20170526,64K,1.0,115557.56048,i.>10兆元台幣,2011-05-02 00:00:00,6.0,L1,USD,Sjors Haverkamp(NN投資夥伴(NNIP)高收益團隊),LU  ,通訊,循環消費,資本財,B,RR3,1.0,N,86.52,0.55,1.03,1.48,2.66,6.58,10.8,0.82,25.67,4.48,,2.0,0,b.債券型,2
2017-05-26 12:23:00,20170526,64L,1.0,35259.94816,h.1~5兆元台幣,2010-06-30 00:00:00,7.0,LC,EUR,Frank Caruso/John H. Fogarty/Vincent DuPont/Karen Sesin,US  ,科技,非核心消費品,醫療保健,E,RR4,0.0,N,37.52,0.45,0.97,3.5,5.81,13.87,16.56,37.59,97.06,14.67,150.13,3.5,0,a.股票型,3
2017-05-26 12:23:00,20170526,64N,1.0,32070.90848,h.1~5兆元台幣,2010-06-30 00:00:00,7.0,LC,EUR,Paul J. DeNoon/Marco Santamaria/Shamaila Khan/Christian DiClementi,LU  ,政府債券,準主權債券,公司債,B,RR3,1.0,N,15.09,0.32,1.12,0.99,2.54,8.57,10.21,6.97,18.31,6.39,34.05,2.5,0,b.債券型,2
2017-05-26 12:23:00,20170526,64P,1.0,21360.5488,h.1~5兆元台幣,2010-08-16 00:00:00,7.0,LC,EUR,Daniel Loughney/John Taylor/Matthew Sheridan,LU  ,全球政府債券,投資等級公司債,通膨連結債券,B,RR2,0.0,N,12.59,-1.13,0.18,-0.16,-0.47,-1.0,-2.49,-5.71,-7.11,-0.79,-6.68,1.0,0,b.債券型,2
2017-05-26 12:23:00,20170526,64Q,1.0,32070.90848,h.1~5兆元台幣,2010-06-30 00:00:00,7.0,LC,AUD,Paul J. DeNoon/Marco Santamaria/Shamaila Khan/Christian DiClementi,LU  ,政府債券,準主權債券,公司債,B,RR3,1.0,N,14.93,0.41,1.11,1.27,3.19,10.01,13.08,14.45,32.38,7.49,60.93,4.0,0,b.債券型,2
2017-05-26 12:23:00,20170526,64S,1.0,311322.47744,i.>10兆元台幣,2010-07-30 00:00:00,7.0,LC,AUD,Douglas J. Peebles/Paul J. DeNoon/Gershon Distenfeld,US  ,美國國庫券,高收益公司債券,新興市場債-強勢貨幣,B,RR3,1.0,N,14.6,0.34,0.98,0.48,1.47,4.33,6.16,12.36,29.15,3.24,51.44,4.0,0,b.債券型,2
2017-05-26 11:34:00,20170526,64T,1.0,56048.87664,i.5~10兆元台幣,1994-10-03 00:00:00,23.0,F1,USD,Suranjan Mukherjee,LU  ,資訊科技,金融,非核心消費,E,RR5,0.0,N,45.88,0.53,1.02,4.49,11.49,19.82,30.27,27.0,65.45,22.05,374.62,4.0,0,a.股票型,3
2017-05-26 10:59:00,20170526,64U,1.0,75092.85888,i.5~10兆元台幣,2004-04-16 00:00:00,13.0,S ,USD,Wesley Sparks/Martha Metcalf,LU  ,工業,金融機構,公用事業,B,RR3,1.0,N,41.64,0.63,0.92,1.07,1.74,6.61,11.8,11.25,35.59,4.07,108.2,2.5,0,b.債券型,2
2017-05-26 11:00:00,20170526,64V,1.0,75092.85888,i.5~10兆元台幣,2009-03-27 00:00:00,8.0,S ,USD,Wesley Sparks/Martha Metcalf,LU  ,工業,金融機構,公用事業,B,RR3,1.0,N,25.69,0.6,0.9,0.57,1.24,6.08,11.25,10.72,34.95,3.56,87.39,2.5,0,b.債券型,2
2017-05-26 11:00:00,20170526,64W,1.0,75092.85888,i.5~10兆元台幣,2004-11-30 00:00:00,13.0,S ,EUR,Wesley Sparks/Martha Metcalf,LU  ,工業,金融機構,公用事業,B,RR3,1.0,N,177.22,0.54,0.91,0.93,1.37,5.7,10.07,8.66,31.76,3.33,77.22,2.5,0,b.債券型,2
2017-05-26 11:00:00,20170526,64X,1.0,11733.2592,h.1~5兆元台幣,2005-09-16 00:00:00,12.0,S ,USD,Paul Rathband,LU  ,非民生必需品,工業,健康護理,E,RR5,0.0,N,233.23,0.23,0.93,0.09,5.05,12.06,11.95,9.73,65.23,12.87,133.27,1.5,0,a.股票型,3
2017-05-26 11:09:00,20170526,64Y,1.0,150.4264,e.100~500億元台幣,2000-07-28 00:00:00,17.0,AF,USD,Nadia Grant/Diane Sobin,US  ,資訊科技,金融,醫療保健,E,RR4,0.0,N,20.9,0.75,0.95,3.67,3.41,12.31,21.51,25.9,80.33,11.17,39.33,4.0,0,a.股票型,3
2017-05-26 12:38:00,20170526,64Z,1.0,1624.60512,f.500~5000億元台幣,2010-08-24 00:00:00,7.0,P1,USD,瀚亞投資(盧森堡)股份有限公司,US  ,政府公債,MBS,公司債-金融,B,RR2,0.0,N,9.56,-0.02,0.82,0.22,0.74,1.53,0.29,3.88,5.89,2.05,14.31,2.0,0,b.債券型,2
2017-05-26 12:15:00,20170526,651,1.0,6257.73824,g.5000億~1兆元台幣,2001-12-27 00:00:00,16.0,AG,USD,Marcin Fiejka,LU  ,能源,金融,必需消費品,E,RR5,0.0,N,19.24,0.48,0.88,3.33,4.96,14.25,17.25,-14.98,0.05,6.06,236.36,1.0,0,a.股票型,3
2017-05-26 12:15:00,20170526,652,1.0,15373.57808,h.1~5兆元台幣,2001-11-30 00:00:00,16.0,AG,USD,Edward Shadek,US  ,金融,資訊科技,非必需消費品,E,RR4,0.0,N,12.65,0.31,0.71,-2.09,-4.53,3.27,12.54,13.55,66.01,0.96,160.82,1.5,0,a.股票型,3
2017-05-26 12:15:00,20170526,654,1.0,47474.57184,h.1~5兆元台幣,2001-12-11 00:00:00,16.0,AG,USD,John Carey/Walter Hunnewell/Jeff Kripke,US  ,資訊科技,金融,健康護理,E,RR4,0.0,N,9.74,0.45,1.03,1.25,1.04,10.06,14.86,22.52,76.13,7.27,103.34,3.0,0,a.股票型,3
2017-05-26 12:15:00,20170526,658,1.0,58064.5904,i.5~10兆元台幣,2000-12-18 00:00:00,17.0,AG,EUR,Fabio Di Giansante,LU  ,工業,金融,健康護理,E,RR4,0.0,N,7.91,0.46,0.8,2.33,11.41,18.95,22.64,24.96,102.3,11.25,59.15,3.5,0,a.股票型,3
2017-05-26 11:34:00,20170526,65A,1.0,115527.4752,i.>10兆元台幣,2010-08-18 00:00:00,7.0,F1,USD,Harley Lank,US  ,通訊,能源,非循環性消費,B,RR3,1.0,N,11.14,0.73,0.85,1.18,1.56,6.49,12.46,13.32,34.66,4.46,54.37,3.5,0,b.債券型,2
2017-05-26 12:01:00,20170526,65B,1.0,7160.29664,g.5000億~1兆元台幣,1993-10-27 00:00:00,24.0,V1,USD,瑞銀新興亞洲基金管理團隊,CH  ,,,,E,RR5,0.0,N,96.76,0.59,1.1,4.92,10.63,22.87,36.8,28.72,46.45,22.82,,4.5,0,a.股票型,3
2017-05-26 11:00:00,20170526,65E,1.0,75092.85888,i.5~10兆元台幣,2010-09-01 00:00:00,7.0,S ,AUD,Wesley Sparks/Martha Metcalf,LU  ,工業,金融機構,公用事業,B,RR3,1.0,N,114.71,0.65,0.91,0.69,1.5,6.57,12.34,16.49,49.93,3.95,75.45,3.5,0,b.債券型,2
2017-05-26 11:00:00,20170526,65F,1.0,55477.25632,i.5~10兆元台幣,2010-08-25 00:00:00,7.0,S ,AUD,Rick Rezek/Wesley Sparks,LU  ,工業,金融機構,機構債券,B,RR2,0.0,N,119.34,0.32,0.85,0.5,1.01,3.33,5.07,13.02,31.6,2.4,47.01,4.0,0,b.債券型,2
2017-05-26 11:34:00,20170526,65G,1.0,56048.87664,i.5~10兆元台幣,2006-09-25 00:00:00,11.0,F1,USD,Suranjan Mukherjee,LU  ,資訊科技,金融,非核心消費,E,RR5,0.0,N,24.19,0.53,1.02,4.49,11.47,19.81,30.26,26.98,65.46,22.05,141.9,4.0,0,a.股票型,3
2017-05-26 11:34:00,20170526,65H,1.0,58876.2902,i.5~10兆元台幣,2009-02-23 00:00:00,8.0,F1,EUR,Suranjan Mukherjee,LU  ,資訊科技,金融,非核心消費,E,RR5,0.0,N,35.06,0.65,0.72,1.92,5.16,12.99,29.23,53.97,84.24,14.65,250.6,4.5,0,a.股票型,3
2017-05-26 11:34:00,20170526,65I,1.0,18352.0208,h.1~5兆元台幣,2007-06-11 00:00:00,10.0,F1,USD,Nick Price,LU  ,金融,非核心消費,原物料,E,RR5,0.0,N,14.28,0.48,0.7,4.08,6.97,19.9,21.18,-3.39,24.29,13.51,49.63,2.0,0,a.股票型,3
2017-05-26 11:34:00,20170526,65J,1.0,19264.917,h.1~5兆元台幣,2007-06-11 00:00:00,10.0,F1,EUR,Nick Price,LU  ,金融,非核心消費,原物料,E,RR5,0.0,N,17.07,0.5,0.42,1.55,0.89,13.35,20.57,17.42,38.83,6.82,79.04,3.0,0,a.股票型,3
2017-05-26 11:34:00,20170526,65K,1.0,18352.0208,h.1~5兆元台幣,2007-06-11 00:00:00,10.0,F1,USD,Nick Price,LU  ,金融,非核心消費,原物料,E,RR5,0.0,N,14.97,0.48,0.7,4.1,7.01,19.95,21.21,-3.36,24.34,13.58,49.7,2.0,0,a.股票型,3
2017-05-26 11:34:00,20170526,65L,1.0,19264.917,h.1~5兆元台幣,2007-06-11 00:00:00,10.0,F1,EUR,Nick Price,LU  ,金融,非核心消費,原物料,E,RR5,0.0,N,17.86,0.5,0.42,1.48,0.9,13.25,20.51,17.35,38.66,6.82,78.6,3.0,0,a.股票型,3
2017-05-26 11:34:00,20170526,65M,1.0,9025.584,g.5000億~1兆元台幣,2006-10-30 00:00:00,11.0,F1,USD,Matt Jones/Hiten Savani,LU  ,資訊科技,金融,非核心消費,E,RR4,0.0,N,15.98,0.51,0.85,1.72,5.13,11.28,13.66,8.56,49.23,10.21,59.98,3.0,0,a.股票型,3
2017-05-26 11:34:00,20170526,65O,1.0,9463.468,g.5000億~1兆元台幣,2006-10-30 00:00:00,11.0,F1,EUR,Matt Jones/Hiten Savani,LU  ,資訊科技,金融,非核心消費,E,RR4,0.0,N,18.21,0.39,0.73,-0.82,-0.87,5.14,13.04,31.96,66.61,3.64,82.1,2.5,0,a.股票型,3
2017-05-26 12:15:00,20170526,65S,1.0,32522.18768,h.1~5兆元台幣,2008-11-24 00:00:00,9.0,AG,USD,Cristina Matti/Sergio Groppi,LU  ,工業,金融,非必需消費品,E,RR4,0.0,N,193.61,0.18,1.15,6.77,17.39,25.16,10.68,8.04,89.81,21.36,193.88,1.0,0,a.股票型,3
2017-05-26 12:16:00,20170526,65T,1.0,32522.18768,h.1~5兆元台幣,2007-03-30 00:00:00,10.0,AG,EUR,Cristina Matti/Sergio Groppi,LU  ,工業,金融,非必需消費品,E,RR4,0.0,N,173.11,0.21,0.81,3.7,10.93,18.21,10.45,31.67,113.56,14.45,62.48,1.0,0,a.股票型,3
2017-05-26 11:00:00,20170526,65U,1.0,60526.80036,i.5~10兆元台幣,2010-11-17 00:00:00,7.0,S ,USD,Toby Hudson,HK  ,金融,消費服務,工業,E,RR4,0.0,N,45.7,0.44,1.23,5.06,12.15,18.77,30.9,20.24,53.22,23.17,28.02,3.5,0,a.股票型,3
2017-05-26 12:16:00,20170526,65Y,1.0,32522.18768,h.1~5兆元台幣,2010-12-10 00:00:00,7.0,AJ,USD,Cristina Matti/Sergio Groppi,LU  ,工業,金融,非必需消費品,E,RR4,0.0,N,107.65,0.16,1.16,6.86,17.27,24.65,9.57,4.57,79.39,21.0,62.83,1.0,0,a.股票型,3
2017-05-26 11:15:00,20170526,65Z,1.0,4151.76864,f.500~5000億元台幣,1999-10-04 00:00:00,18.0,L1,USD,Kannan Venkataramani/Colin Liang/Smriti Shekhar/Ashish Goyal,LU  ,資訊科技,金融,電訊,E,RR5,0.0,N,1017.32,0.43,1.07,4.89,7.79,11.28,26.5,23.67,60.03,17.75,103.46,2.0,0,a.股票型,3
2017-05-26 12:16:00,20170526,660,1.0,20518.16096,h.1~5兆元台幣,2000-12-18 00:00:00,17.0,AG,EUR,Paul Gorman/Diego Franzin,LU  ,金融,必需消費品,工業,E,RR4,0.0,N,6.49,0.33,0.79,3.02,8.71,16.31,14.66,19.74,76.36,8.89,35.21,2.5,0,a.股票型,3
2017-05-26 12:16:00,20170526,661,1.0,41036.32192,h.1~5兆元台幣,2000-12-18 00:00:00,17.0,AG,EUR,Andrew Arbuthnott,LU  ,金融,工業,非必需消費品,E,RR4,0.0,N,8.6,0.34,0.62,1.18,7.5,13.76,13.16,19.78,74.09,8.59,63.5,2.0,0,a.股票型,3
2017-05-26 12:16:00,20170526,663,1.0,34688.32784,h.1~5兆元台幣,2000-12-18 00:00:00,17.0,AG,EUR,John Peckham/Craig Sterling,US  ,資訊科技,金融,非必需消費品,E,RR4,0.0,N,9.71,0.38,1.34,-1.42,-3.67,4.52,19.14,47.57,91.52,2.53,45.8,3.0,0,a.股票型,3
2017-05-26 12:16:00,20170526,664,1.0,11793.42976,h.1~5兆元台幣,2000-12-18 00:00:00,17.0,AG,EUR,Yasuyuki Ochi,JP  ,工業,非必需消費品,金融,E,RR4,0.0,N,2.89,0.36,0.4,-1.03,-4.93,1.76,13.33,43.78,68.02,0.0,-28.64,2.0,0,a.股票型,3
2017-05-26 12:16:00,20170526,665,1.0,6257.73824,g.5000億~1兆元台幣,2000-12-18 00:00:00,17.0,AG,EUR,Marcin Fiejka,LU  ,能源,金融,必需消費品,E,RR5,0.0,N,17.21,0.47,0.85,0.41,-0.81,7.97,17.07,3.67,12.56,0.06,151.24,1.5,0,a.股票型,3
2017-05-26 12:16:00,20170526,666,1.0,15373.57808,h.1~5兆元台幣,2001-11-29 00:00:00,16.0,AG,EUR,Edward Shadek,US  ,金融,資訊科技,非必需消費品,E,RR4,0.0,N,11.31,0.22,0.97,-4.88,-9.74,-2.42,12.31,38.43,86.94,-4.8,108.29,2.0,0,a.股票型,3
2017-05-26 12:16:00,20170526,668,1.0,47474.57184,h.1~5兆元台幣,2001-10-29 00:00:00,16.0,AG,EUR,John Carey/Walter Hunnewell/Jeff Kripke,US  ,資訊科技,金融,健康護理,E,RR4,0.0,N,8.71,0.3,1.33,-1.69,-4.5,3.94,14.61,49.14,97.95,1.16,69.13,3.0,0,a.股票型,3
2017-05-26 10:55:00,20170526,66A,1.0,44917.6749,h.1~5兆元台幣,1997-06-05 00:00:00,20.0,K2,EUR,Eric Plantier,LU  ,公債,公司債券,政府相關,B,RR2,0.0,N,219.82,-0.1,0.66,0.35,0.58,0.28,-0.62,6.57,20.12,-0.67,119.84,2.0,0,b.債券型,2
2017-05-26 10:55:00,20170526,66B,1.0,46945.5609,h.1~5兆元台幣,2007-09-25 00:00:00,10.0,K2,EUR,Damien Kohler,LU  ,工業,非核心消費商品,資訊科技,E,RR4,0.0,N,213.31,0.34,0.48,4.6,7.98,18.02,11.83,45.53,135.23,13.25,113.63,2.0,0,a.股票型,3
2017-05-26 11:15:00,20170526,66C,1.0,5174.66816,g.5000億~1兆元台幣,1994-07-05 00:00:00,23.0,L1,USD,Kannan Venkataramani/Colin Liang/Smriti Shekhar/Ashish Goyal,LU  ,資訊科技,金融,工業,E,RR5,0.0,N,995.16,0.43,0.96,3.74,8.28,13.7,22.64,6.69,23.84,17.24,92.58,2.0,0,a.股票型,3
2017-05-26 10:55:00,20170526,66D,1.0,3128.86912,f.500~5000億元台幣,2000-09-29 00:00:00,17.0,K2,USD,Frederico TRALLI,LU  ,金融,公用事業,核心消費商品,E,RR5,0.0,N,537.95,0.28,0.97,-3.25,-5.57,10.5,22.02,-24.31,-19.37,6.79,189.89,2.5,0,a.股票型,3
2017-05-26 11:48:00,20170526,66F,1.0,90.25584,d.10~100億元台幣,2005-10-25 00:00:00,12.0,Y ,USD,Peter Langerman/Philippe Brugere-Trelat/Tim Rankin,LU  ,其他,金融,,E,RR3,0.0,N,16.7,0.5,0.92,1.64,4.24,10.3,15.41,1.71,46.75,7.67,67.0,2.5,0,a.股票型,1
2017-05-26 11:13:00,20170526,66G,1.0,5610.4846,g.5000億~1兆元台幣,1998-03-27 00:00:00,19.0,KB,EUR,Dirk Sebrechts,BE  ,,,,E,RR4,0.0,N,640.9,0.52,0.07,-1.07,-4.1,4.68,27.83,44.32,102.74,1.26,29.27,4.0,0,a.股票型,3
2017-05-26 11:13:00,20170526,66H,1.0,608.3658,f.500~5000億元台幣,1998-04-30 00:00:00,19.0,KB,EUR,Siobham Feely,BE  ,,,,E,RR4,0.0,N,130.68,1.05,0.46,2.05,3.47,11.85,19.79,35.91,52.52,9.83,,4.0,0,a.股票型,3
2017-05-26 11:48:00,20170526,66I,1.0,574.5677,f.500~5000億元台幣,2010-05-05 00:00:00,7.0,Y ,USD,Patricia O'Connor/Piero del Monte,LU  ,固定收益,現金及約當現金,,B,RR3,1.0,N,9.11,0.2,1.35,3.53,7.51,10.24,6.52,-12.91,16.8,9.32,22.72,1.0,0,b.債券型,2
2017-05-26 11:48:00,20170526,66J,1.0,451.2792,e.100~500億元台幣,2010-05-05 00:00:00,7.0,Y ,USD,Frederick Fromm/Steve Land/Matthew Adams,LU  ,能源探勘及生產,能源設備及服務,綜合能源,E,RR4,0.0,N,6.82,0.0,0.24,-5.41,-9.55,-8.46,-0.29,-40.9,-28.13,-10.97,-31.8,1.0,0,a.股票型,3
2017-05-26 11:49:00,20170526,66K,1.0,451.2792,e.100~500億元台幣,2010-05-05 00:00:00,7.0,Y ,USD,Eddie Chow,LU  ,科技,金融,消費性耐久財,E,RR5,0.0,N,10.55,0.46,0.94,3.33,5.08,14.18,25.6,8.76,12.0,16.06,5.5,1.5,0,a.股票型,3
2017-05-26 11:00:00,20170526,66L,1.0,44616.47024,h.1~5兆元台幣,2008-03-14 00:00:00,9.0,S ,USD,Peter Reinmuth/Chris Richards,LU  ,非民生必需品,資訊科技,工業,B,RR3,1.0,N,138.36,0.69,0.08,1.17,1.62,4.8,8.76,10.16,40.52,3.85,38.36,4.0,0,b.債券型,2
2017-05-26 11:00:00,20170526,66M,1.0,44616.47024,h.1~5兆元台幣,2008-03-28 00:00:00,9.0,S ,EUR,Peter Reinmuth/Chris Richards,LU  ,非民生必需品,資訊科技,工業,B,RR3,1.0,N,132.94,0.56,0.08,1.05,1.24,3.92,7.01,7.9,36.84,3.14,32.94,3.5,0,b.債券型,2
2017-05-26 11:00:00,20170526,66N,1.0,39862.996,h.1~5兆元台幣,2007-10-17 00:00:00,10.0,S ,USD,QEP Investment Team,LU  ,資訊科技,健康護理,金融,E,RR3,0.0,N,139.09,0.41,0.97,1.14,3.02,9.74,12.72,13.44,59.49,7.95,39.09,2.5,0,a.股票型,2
2017-05-26 11:00:00,20170526,66O,1.0,39862.996,h.1~5兆元台幣,2007-10-17 00:00:00,10.0,S ,EUR,QEP Investment Team,LU  ,資訊科技,健康護理,金融,E,RR3,0.0,N,176.02,0.34,0.75,-1.69,-2.4,3.88,12.15,38.01,78.07,1.59,76.02,3.0,0,a.股票型,2
2017-05-26 12:16:00,20170526,66P,1.0,38990.52288,h.1~5兆元台幣,2006-02-27 00:00:00,11.0,AG,EUR,Kenneth J. Taubes/Charles Melchreit,US  ,擔保債券,非金融債券,金融債券,B,RR2,0.0,N,87.21,0.1,-0.05,-2.5,-4.69,-3.35,2.87,29.66,29.91,-3.99,74.42,3.5,0,b.債券型,2
2017-05-26 12:16:00,20170526,66Q,1.0,38990.52288,h.1~5兆元台幣,2006-03-17 00:00:00,11.0,AG,USD,Kenneth J. Taubes/Charles Melchreit,US  ,擔保債券,非金融債券,金融債券,B,RR2,0.0,N,97.54,0.25,0.62,0.38,0.86,2.34,3.09,6.39,15.47,1.82,64.85,3.0,0,b.債券型,2
2017-05-26 12:16:00,20170526,66R,1.0,38990.52288,h.1~5兆元台幣,2010-10-28 00:00:00,7.0,AG,USD,Kenneth J. Taubes/Charles Melchreit,US  ,擔保債券,非金融債券,金融債券,B,RR2,0.0,N,65.76,0.25,0.62,0.39,0.86,2.35,3.09,6.38,15.48,1.83,23.6,3.0,0,b.債券型,2
2017-05-26 12:16:00,20170526,66S,1.0,10981.1272,h.1~5兆元台幣,2000-12-18 00:00:00,17.0,AG,EUR,Charles Melchreit/Seth Roman,US  ,擔保債券,金融債券,非金融債券,B,RR2,0.0,N,5.9,0.03,-2.57,-2.8,-5.3,-4.99,1.03,23.69,19.92,-5.14,8.06,3.5,0,b.債券型,2
2017-05-26 12:16:00,20170526,66T,1.0,10981.1272,h.1~5兆元台幣,2002-05-02 00:00:00,15.0,AG,USD,Charles Melchreit/Seth Roman,US  ,擔保債券,金融債券,非金融債券,B,RR2,0.0,N,6.6,0.68,-0.04,0.0,0.3,0.61,1.23,1.38,6.62,0.46,27.91,3.5,0,b.債券型,2
2017-05-26 12:16:00,20170526,66U,1.0,38990.52288,h.1~5兆元台幣,2010-10-28 00:00:00,7.0,AJ,USD,Kenneth J. Taubes/Charles Melchreit,US  ,擔保債券,非金融債券,金融債券,B,RR2,0.0,N,78.74,0.11,0.62,0.27,0.5,1.61,1.61,1.86,7.41,1.23,13.3,2.5,0,b.債券型,2
2017-05-26 12:16:00,20170526,66V,1.0,38990.52288,h.1~5兆元台幣,2010-10-28 00:00:00,7.0,AJ,USD,Kenneth J. Taubes/Charles Melchreit,US  ,擔保債券,非金融債券,金融債券,B,RR2,0.0,N,59.79,0.1,0.62,0.27,0.5,1.62,1.61,1.88,7.43,1.23,12.39,2.5,0,b.債券型,2
2017-05-26 12:16:00,20170526,66W,1.0,10981.1272,h.1~5兆元台幣,2001-12-28 00:00:00,16.0,AJ,USD,Charles Melchreit/Seth Roman,US  ,擔保債券,金融債券,非金融債券,B,RR2,0.0,N,5.28,-0.68,-0.12,0.0,0.0,-0.19,-0.19,-3.12,-0.94,0.0,2.92,1.0,0,b.債券型,2
2017-05-26 11:15:00,20170526,66Y,1.0,11913.77088,h.1~5兆元台幣,2001-04-27 00:00:00,16.0,L1,USD,Jeff Meys,LU  ,飲料,食品及必需品零售,菸草,E,RR4,0.0,N,2084.87,0.15,0.76,1.54,3.88,12.59,5.3,22.09,57.95,10.08,219.58,2.0,0,a.股票型,3
2017-05-26 11:15:00,20170526,66Z,1.0,11913.77088,h.1~5兆元台幣,2010-06-18 00:00:00,7.0,L1,EUR,Jeff Meys,LU  ,飲料,食品及必需品零售,菸草,E,RR4,0.0,N,2126.95,0.13,0.65,-1.06,-2.09,6.47,4.65,48.4,76.16,3.55,113.74,2.5,0,a.股票型,3
2017-05-26 12:17:00,20170526,671,1.0,107314.19376,i.>10兆元台幣,2001-12-27 00:00:00,16.0,AG,USD,Andrew Feltus/Tracy Wright,US  ,非金融債券,金融債券,政府債券,B,RR3,1.0,N,13.27,0.69,0.87,0.99,1.69,5.99,12.46,8.95,34.86,4.24,164.87,3.0,0,b.債券型,2
2017-05-26 12:17:00,20170526,673,1.0,107314.19376,i.>10兆元台幣,2000-12-18 00:00:00,17.0,AG,EUR,Andrew Feltus/Tracy Wright,US  ,非金融債券,金融債券,政府債券,B,RR3,1.0,N,11.87,0.37,0.3,-1.82,-3.89,0.17,12.3,32.77,51.79,-1.66,126.53,3.0,0,b.債券型,2
2017-05-26 12:17:00,20170526,675,1.0,107314.19376,i.>10兆元台幣,2005-08-02 00:00:00,12.0,AG,USD,Andrew Feltus/Tracy Wright,US  ,非金融債券,金融債券,政府債券,B,RR3,1.0,N,58.78,0.7,0.86,1.05,1.69,6.02,12.48,8.99,34.87,4.24,94.93,3.0,0,b.債券型,2
2017-05-26 12:17:00,20170526,676,1.0,113210.90864,i.>10兆元台幣,2003-04-01 00:00:00,14.0,AG,USD,Kenneth J. Taubes/Andrew Feltus/Charles Melchreit,LU  ,擔保債券,非金融債券,金融債券,B,RR3,1.0,N,11.31,0.34,0.7,0.35,0.98,3.19,4.92,5.11,17.94,2.45,111.4,3.5,0,b.債券型,2
2017-05-26 12:17:00,20170526,677,1.0,113210.90864,i.>10兆元台幣,2005-08-23 00:00:00,12.0,AG,USD,Kenneth J. Taubes/Andrew Feltus/Charles Melchreit,LU  ,擔保債券,非金融債券,金融債券,B,RR3,1.0,N,55.44,0.35,0.7,0.39,1.04,3.21,4.98,5.15,17.84,2.44,70.72,3.5,0,b.債券型,2
2017-05-26 12:17:00,20170526,678,1.0,113210.90864,i.>10兆元台幣,2003-04-01 00:00:00,14.0,AG,EUR,Kenneth J. Taubes/Andrew Feltus/Charles Melchreit,LU  ,擔保債券,非金融債券,金融債券,B,RR3,1.0,N,10.12,0.17,0.03,-2.41,-4.44,-2.5,4.87,28.26,32.81,-3.34,102.4,3.5,0,b.債券型,2
2017-05-26 11:00:00,20170526,67A,1.0,27377.6048,h.1~5兆元台幣,2006-03-28 00:00:00,11.0,S ,EUR,Alex Tedder,LU  ,金融,資訊科技,工業,E,RR3,0.0,N,153.33,0.42,0.8,0.16,-0.09,7.11,13.9,34.89,71.51,5.02,60.96,3.0,0,a.股票型,2
2017-05-26 11:00:00,20170526,67B,1.0,2557.2488,f.500~5000億元台幣,2008-03-14 00:00:00,9.0,S ,USD,Peter Reinmuth/Chris Richards,LU  ,資訊科技,金融,工業,B,RR4,1.0,N,122.08,0.34,0.5,-0.31,0.29,1.92,6.23,6.94,25.35,2.42,22.08,2.5,0,b.債券型,2
2017-05-26 11:00:00,20170526,67C,1.0,2557.2488,f.500~5000億元台幣,2008-03-28 00:00:00,9.0,S ,EUR,Peter Reinmuth/Chris Richards,LU  ,資訊科技,金融,工業,B,RR4,1.0,N,119.17,0.25,0.51,-0.42,-0.06,1.04,4.56,4.67,22.04,1.74,19.17,2.0,0,b.債券型,2
2017-05-26 11:29:00,20170526,67D,1.0,270.76752,e.100~500億元台幣,2011-01-10 00:00:00,6.0,SA,USD,Mark Nash/Nick Wall,IE  ,,,,B,RR2,0.0,N,8.02,-0.19,1.0,1.08,2.04,1.88,-3.49,-7.76,-12.39,2.89,-8.57,1.0,0,b.債券型,2
2017-05-26 12:38:00,20170526,67F,1.0,40043.50768,h.1~5兆元台幣,2007-08-21 00:00:00,10.0,P1,USD,瀚亞投資(盧森堡)股份有限公司,LU  ,金融,資訊科技,工業,E,RR5,0.0,N,9.66,0.67,0.96,2.86,5.12,17.65,32.46,-1.16,18.45,17.17,,2.5,0,a.股票型,3
2017-05-26 12:38:00,20170526,67G,1.0,133548.55792,i.>10兆元台幣,2007-11-30 00:00:00,10.0,P1,USD,瀚亞投資(盧森堡)股份有限公司,LU  ,金融,其他,工業,B,RR2,0.0,N,12.77,0.11,1.27,0.55,1.21,2.92,2.29,6.85,14.35,2.55,,2.5,0,b.債券型,2
2017-05-26 12:38:00,20170526,67H,1.0,133548.55792,i.>10兆元台幣,2007-11-30 00:00:00,10.0,P1,USD,瀚亞投資(盧森堡)股份有限公司,LU  ,金融,其他,工業,B,RR2,0.0,N,10.68,0.11,1.27,0.56,1.21,2.92,2.29,6.83,14.29,2.55,,2.5,0,b.債券型,2
2017-05-26 10:55:00,20170526,67I,1.0,3640.31888,f.500~5000億元台幣,1990-03-27 00:00:00,27.0,K2,USD,Kenneth ODONNELL,US  ,公債,銀行,其他,B,RR2,0.0,N,116.56,-0.03,0.33,-0.14,0.3,0.8,0.45,2.05,0.06,0.65,,2.0,0,b.債券型,2
